scope,map,rate,comparison,candidate,baseline,metric,direction,n,native_mean,model_mean,aggregate_improvement_pct,mean_paired_improvement_pct,paired_delta_mean,paired_delta_sd,paired_delta_ci95_low,paired_delta_ci95_high,wins,losses,ties,ci_excludes_zero_in_favor_of_model,paired_t_pvalue,paired_effect_size_dz,holm_adjusted_pvalue,holm_significant_in_favor
condition,tokyo,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,mean_avg_speed_mps,higher,30,7.272301712497034,6.940468625970788,-4.5629719399019155,-4.482044127943393,-0.33183308652624566,0.3318006699290203,-0.45571558154261105,-0.20795059150988027,3,27,0,no,6.72915653371407e-06,-1.0000976990107715,0.0006325407141691225,no
condition,tokyo,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,mean_global_queue,lower,30,33.9207650273224,38.91366120218579,-14.71929118002417,-16.34626169396186,-4.992896174863389,6.588432233315034,-7.452780971008956,-2.5330113787178212,5,25,0,no,0.0002652642396232164,-0.757827658849754,0.019099025252871583,no
condition,tokyo,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,max_global_queue,lower,30,67.23333333333333,77.76666666666667,-15.666831928606838,-18.776238585784153,-10.533333333333333,15.399805939962548,-16.28306971276415,-4.783596953902517,5,24,1,no,0.0007928573985825217,-0.6839913031630677,0.049511216140229644,no
condition,tokyo,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,mean_global_wait,lower,30,1113.8054644808742,1595.4781420765028,-43.24567376944303,-53.15340423818494,-481.6726775956284,491.17200079101735,-665.0587236611415,-298.2866315301153,3,27,0,no,9.0408418176161e-06,-0.9806598845616391,0.0008407982890382973,no
condition,tokyo,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,max_global_wait,lower,30,3851.0333333333333,5014.566666666667,-30.21353576096459,-42.71997442102961,-1163.5333333333333,1508.6208073037722,-1726.7983492911826,-600.2683173754841,6,24,0,no,0.0002168849633845531,-0.7712563208065625,0.01604948729045693,no
condition,tokyo,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,recovered_total,lower,30,84.66666666666667,77.73333333333333,8.18897637795276,6.0422390221918265,6.933333333333334,13.696043559926432,1.8197208490081147,12.046945817658553,18,10,2,yes,0.009612988844155618,0.5062289195413873,0.40374553145453596,no
condition,tokyo,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,total_arrived,higher,30,343.3666666666667,370.23333333333335,7.8244830598971,7.951951537527218,26.866666666666667,14.651664218368373,21.396259630111356,32.337073703221975,29,1,0,yes,5.979613777869206e-11,1.8336938566326613,3.5877682667215237e-09,yes
condition,tokyo,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_avg_speed_mps,higher,30,6.940468625970788,7.698550265913784,10.922629015370855,11.050382904919754,0.7580816399429968,0.277555101641713,0.6544524986779962,0.8617107812079975,30,0,0,yes,3.599399687971956e-15,2.7312833936721517,3.635393684851676e-13,yes
condition,tokyo,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_global_queue,lower,30,38.91366120218579,25.086885245901637,35.53193282031119,34.511970998212696,13.826775956284154,5.514921739471739,11.76770155763419,15.885850354934117,30,0,0,yes,3.2016006137176006e-14,2.5071572380297433,2.8174085400714886e-12,yes
condition,tokyo,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,max_global_queue,lower,30,77.76666666666667,49.266666666666666,36.648092584654954,35.69234908655514,28.5,13.177174622599594,23.580114606570316,33.41988539342968,30,0,0,yes,1.2384416519340655e-12,2.162830865967345,8.545247398345051e-11,yes
condition,tokyo,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_global_wait,lower,30,1595.4781420765028,732.8360655737705,54.06793448013083,51.60078534586615,862.6420765027323,400.41142956041716,713.1427794168477,1012.1413735886168,30,0,0,yes,1.3612444672837207e-12,2.1543892427090925,9.256462377529301e-11,yes
condition,tokyo,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,max_global_wait,lower,30,5014.566666666667,2796.7,44.22848102527969,40.23867479699397,2217.866666666667,1903.33364051772,1507.2300055461278,2928.5033277872058,26,4,0,yes,5.610890463385512e-07,1.1652537523917204,2.5249007085234805e-05,yes
condition,tokyo,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,recovered_total,lower,30,77.73333333333333,70.06666666666666,9.862778730703265,7.386699500700152,7.666666666666667,12.296153963693305,3.0757228555720086,12.257610477761325,20,8,2,yes,0.001904258260582333,0.623501193080693,0.04951071477514066,yes
condition,toronto,12p0,learned_vs_native,all_model,native_sumo,total_arrived,higher,30,682.8,763.2333333333333,11.77992579574303,11.805933402435313,80.43333333333334,15.453340969720328,74.66360888980793,86.20305777685874,30,0,0,yes,9.201217378689734e-23,5.204915460736709,8.28109564082076e-21,yes
