arrived_this_window_sum,baseline_reused,baseline_source_campaign,controller,demand_map_id,demand_mode,demand_network_sha256,demand_route_file,demand_route_sha256,demand_scenario,evaluation_wall_seconds,extended_total,fixed_demand,max_global_queue,max_global_wait,max_target_queue,max_target_wait,max_tls_spillback,max_tls_starvation,mean_active_vehicles,mean_ambulance_count,mean_avg_speed_mps,mean_global_queue,mean_global_wait,mean_target_queue,mean_target_wait,mean_tls_spillback,mean_tls_starvation,policy_decisions,policy_forced_switches,policy_invalid_actions,policy_switch_rate,policy_switches,recovered_total,samples,scheduled_total,seed,sim_seconds,spawned_total,total_arrived,total_reward
760,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1001.rou.xml,7b836373c516abd12d6f956cc2efd7223ca5a4fe0f31171a93da17b7ab42d16c,rate_12,137.606283,0,1,160.0,3903.0,0.0,0.0,0.0,0.0,312.7049180327869,0.0,6.536832414090645,80.72131147540983,1658.7868852459017,0.0,0.0,0.0,0.0,25560,0,0,0.46549295774647886,11898,705,61,1198,1001,1200.0,0,760,0.0
756,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1002.rou.xml,02a5f490f13cafefc5ec726c24f4cb4ac8a735d9e04151a2b0c27f976811330b,rate_12,180.504473,0,1,151.0,4739.0,0.0,0.0,0.0,0.0,318.1639344262295,0.0,6.3589570373586755,91.04918032786885,2097.688524590164,0.0,0.0,0.0,0.0,25560,0,0,0.4643974960876369,11870,634,61,1198,1002,1200.0,0,756,0.0
777,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1003.rou.xml,b59cb8a8d5c0a68eefccaa48f940067a4b14dbfa65a18c4ab4c356c52d10308d,rate_12,108.489974,0,1,140.0,3911.0,0.0,0.0,0.0,0.0,315.91803278688525,0.0,6.478815032010614,85.54098360655738,1864.2295081967213,0.0,0.0,0.0,0.0,25560,0,0,0.466471048513302,11923,563,61,1198,1003,1200.0,0,777,0.0
775,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1004.rou.xml,e7288c8ae0fd8f1689a1c175fde65c1efb09fe124e9c4d2a655b56b4f72c6c48,rate_12,127.055942,0,1,129.0,3071.0,0.0,0.0,0.0,0.0,315.40983606557376,0.0,6.693005225400052,82.91803278688525,1513.0983606557377,0.0,0.0,0.0,0.0,25560,0,0,0.46322378716744916,11840,644,61,1198,1004,1200.0,0,775,0.0
785,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1005.rou.xml,8c5708767bb5f342ded90ab1faa6d6951cf7e0f90c5b844145a2881740e4dad1,rate_12,125.209032,0,1,123.0,2477.0,0.0,0.0,0.0,0.0,311.4590163934426,0.0,6.60007169485849,81.72131147540983,1368.672131147541,0.0,0.0,0.0,0.0,25560,0,0,0.46349765258215964,11847,684,61,1198,1005,1200.0,0,785,0.0
783,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1006.rou.xml,c3deb70dbb1046f27d5b6eb7e5b1e9c192b58dffd53ed7c3bc4e4ed08113241d,rate_12,131.615335,0,1,143.0,4186.0,0.0,0.0,0.0,0.0,313.1475409836066,0.0,6.61039134520484,86.21311475409836,1638.4098360655737,0.0,0.0,0.0,0.0,25560,0,0,0.46236306729264476,11818,652,61,1198,1006,1200.0,0,783,0.0
760,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1007.rou.xml,0e58d9e386bf2225fd2c116fc54cf87ad3bfa15ca2e5e77c36fd17ff0f643949,rate_12,142.413751,0,1,138.0,3199.0,0.0,0.0,0.0,0.0,318.72131147540983,0.0,6.571201113865827,87.54098360655738,1645.8196721311476,0.0,0.0,0.0,0.0,25560,0,0,0.46498435054773085,11885,618,61,1198,1007,1200.0,0,760,0.0
773,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1008.rou.xml,f695aa9a0b1482badd4de9e18f7a5b981241826e92e984f15a80eae94742c2f2,rate_12,114.862920,0,1,135.0,2755.0,0.0,0.0,0.0,0.0,312.27868852459017,0.0,6.489098425798224,85.36065573770492,1435.4754098360656,0.0,0.0,0.0,0.0,25560,0,0,0.4620892018779343,11811,687,61,1198,1008,1200.0,0,773,0.0
778,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1009.rou.xml,f37120897074f9ec2dd0af8614538937bcdebb29d55c7580df1f0bb604a50f83,rate_12,131.407596,0,1,147.0,3821.0,0.0,0.0,0.0,0.0,309.8196721311475,0.0,6.59007363815146,85.04918032786885,1577.344262295082,0.0,0.0,0.0,0.0,25560,0,0,0.46474960876369326,11879,673,61,1198,1009,1200.0,0,778,0.0
775,,,all_model,toronto,fixed_route_replay,ba8c58622238bedf041f5fe389a5bd27c0f671c20039939f810105da37d34a97,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/toronto/rate_12p0/seed_1010.rou.xml,632a48502651a5c9e8308e492b2c4fa4176ce3de6a6b1e9f9619e16b954c44cf,rate_12,170.035047,0,1,133.0,3025.0,0.0,0.0,0.0,0.0,312.24590163934425,0.0,6.695167359333101,83.1639344262295,1596.1147540983607,0.0,0.0,0.0,0.0,25560,0,0,0.46267605633802816,11826,661,61,1198,1010,1200.0,0,775,0.0
