arrived_this_window_sum,controller,demand_map_id,demand_mode,demand_network_sha256,demand_route_file,demand_route_sha256,demand_scenario,evaluation_wall_seconds,extended_total,fixed_demand,max_global_queue,max_global_wait,max_target_queue,max_target_wait,max_tls_spillback,max_tls_starvation,mean_active_vehicles,mean_ambulance_count,mean_avg_speed_mps,mean_global_queue,mean_global_wait,mean_target_queue,mean_target_wait,mean_tls_spillback,mean_tls_starvation,policy_decisions,policy_forced_switches,policy_invalid_actions,policy_switch_rate,policy_switches,recovered_total,samples,scheduled_total,seed,sim_seconds,spawned_total,total_arrived,total_reward
652,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1001.rou.xml,892e243f8b4869410a0ad7991526b87fa37e4a03b66ab9f3d700c23efd7ec759,rate_6,134.644866,0,1,116.0,3025.0,0.0,0.0,0.0,0.0,259.72131147540983,0.0,8.647128649131211,65.08196721311475,1369.7377049180327,0.0,0.0,0.0,0.0,24000,0,0,0.44208333333333333,10610,455,61,1026,1001,1200.0,0,652,0.0
651,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1002.rou.xml,4cd5a021a660a12bd04a7c91a17ded691f3002cc2a69095f7893a1e283e1f304,rate_6,129.934658,0,1,131.0,6463.0,0.0,0.0,0.0,0.0,270.9836065573771,0.0,8.05692259095827,76.55737704918033,2006.9180327868853,0.0,0.0,0.0,0.0,24000,0,0,0.44475,10674,428,61,1026,1002,1200.0,0,651,0.0
623,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1003.rou.xml,265e6e590b8f110f1e7ce3ab01742e3f7693124aa960b193bdf9ac78ae0646ac,rate_6,97.461668,0,1,150.0,6889.0,0.0,0.0,0.0,0.0,269.1803278688525,0.0,8.260655290387783,76.14754098360656,2058.27868852459,0.0,0.0,0.0,0.0,24000,0,0,0.44045833333333334,10571,460,61,1026,1003,1200.0,0,623,0.0
647,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1004.rou.xml,372dc05348835f0a5261fc283e2ccf640b1fc784775d4b958c364fe3a49fd99a,rate_6,82.336424,0,1,133.0,7095.0,0.0,0.0,0.0,0.0,262.1639344262295,0.0,8.359816164417847,73.27868852459017,2139.4262295081967,0.0,0.0,0.0,0.0,24000,0,0,0.44325,10638,530,61,1026,1004,1200.0,0,647,0.0
638,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1005.rou.xml,2f17880ec6446cd2cf64b92ce4c99b87294428bfa5e1895742b6075e3cbe6743,rate_6,80.930174,0,1,157.0,6465.0,0.0,0.0,0.0,0.0,275.2950819672131,0.0,8.08253530267214,82.21311475409836,2458.7868852459014,0.0,0.0,0.0,0.0,24000,0,0,0.4407083333333333,10577,412,61,1026,1005,1200.0,0,638,0.0
630,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1006.rou.xml,5d9338843d50162a101e960a7ef095d6684748e00c3e4f8ca2638b3544515302,rate_6,107.050226,0,1,138.0,4071.0,0.0,0.0,0.0,0.0,283.1311475409836,0.0,8.269189284613644,78.60655737704919,1885.7704918032787,0.0,0.0,0.0,0.0,24000,0,0,0.44054166666666666,10573,478,61,1026,1006,1200.0,0,630,0.0
640,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1007.rou.xml,0c12a744232d0d2c7baf24de044abbe309e4ddc57b553f4fffefdfd155d42e77,rate_6,88.134859,0,1,126.0,5443.0,0.0,0.0,0.0,0.0,275.5245901639344,0.0,8.258539370657793,75.36065573770492,1836.5409836065573,0.0,0.0,0.0,0.0,24000,0,0,0.44095833333333334,10583,421,61,1026,1007,1200.0,0,640,0.0
583,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1008.rou.xml,169110002ceac71ae447c890eecf35be6823d57c84d9fe687831cf67528c99b9,rate_6,92.019364,0,1,193.0,13067.0,0.0,0.0,0.0,0.0,294.7704918032787,0.0,7.948366046881161,93.39344262295081,3131.5409836065573,0.0,0.0,0.0,0.0,24000,0,0,0.44254166666666667,10621,418,61,1026,1008,1200.0,0,583,0.0
646,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1009.rou.xml,de6dcb2de92eb4a31d0e46e9f975c14e2570e33d6c66a3597dd4ace88032d91c,rate_6,83.872802,0,1,126.0,5674.0,0.0,0.0,0.0,0.0,274.2295081967213,0.0,8.355156733609629,75.59016393442623,2028.9016393442623,0.0,0.0,0.0,0.0,24000,0,0,0.44225,10614,402,61,1026,1009,1200.0,0,646,0.0
638,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1010.rou.xml,cdba3b2a2431e6485afaa8398c4e41ddf6b9d36167c4a6eb41b101c0531d7d7f,rate_6,99.907021,0,1,143.0,8702.0,0.0,0.0,0.0,0.0,274.27868852459017,0.0,8.170835043956727,77.21311475409836,2164.44262295082,0.0,0.0,0.0,0.0,24000,0,0,0.4385833333333333,10526,458,61,1026,1010,1200.0,0,638,0.0
602,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1011.rou.xml,a0c2f817ee3d9e0415d599627bbdc2ad796b54fee46030593865ab74348681f5,rate_6,101.251433,0,1,174.0,6232.0,0.0,0.0,0.0,0.0,289.4590163934426,0.0,7.96501663436478,88.31147540983606,2362.344262295082,0.0,0.0,0.0,0.0,24000,0,0,0.4414166666666667,10594,435,61,1026,1011,1200.0,0,602,0.0
613,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1012.rou.xml,c8dba35534db568089250224686c1be7d0f4ace6a4162d60b04b5cd48684bb95,rate_6,111.343763,0,1,176.0,10069.0,0.0,0.0,0.0,0.0,282.5245901639344,0.0,8.03704065499391,85.70491803278688,2837.967213114754,0.0,0.0,0.0,0.0,24000,0,0,0.4422916666666667,10615,432,61,1026,1012,1200.0,0,613,0.0
613,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1013.rou.xml,ca21d0d62ffa6214144c260083582af2adccb7540886f414a2681818275e3f38,rate_6,82.705633,0,1,160.0,4887.0,0.0,0.0,0.0,0.0,279.60655737704917,0.0,8.08388107800912,83.32786885245902,2125.1311475409834,0.0,0.0,0.0,0.0,24000,0,0,0.4417916666666667,10603,414,61,1026,1013,1200.0,0,613,0.0
655,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1014.rou.xml,b37b61c51dd626b3cfe7ada7ac768e0393f8902bc8fcbd382b942f264a97310d,rate_6,98.947451,0,1,125.0,3571.0,0.0,0.0,0.0,0.0,267.26229508196724,0.0,8.447239341082396,68.62295081967213,1609.2622950819673,0.0,0.0,0.0,0.0,24000,0,0,0.4434166666666667,10642,437,61,1026,1014,1200.0,0,655,0.0
614,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1015.rou.xml,0598cb7e9141bc368bdf4950c5f937a5c8ed934c104cdd904235ccbe516da97d,rate_6,84.663824,0,1,173.0,13622.0,0.0,0.0,0.0,0.0,280.1967213114754,0.0,8.010439099185023,89.70491803278688,2988.9508196721313,0.0,0.0,0.0,0.0,24000,0,0,0.44225,10614,387,61,1026,1015,1200.0,0,614,0.0
633,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1016.rou.xml,6c12c87184a3544725f7e4b25a9fce793ba3ffd01ce3eaa82f7258c4b41bce1c,rate_6,95.506996,0,1,152.0,5135.0,0.0,0.0,0.0,0.0,273.26229508196724,0.0,8.338404629182836,77.42622950819673,1949.8524590163934,0.0,0.0,0.0,0.0,24000,0,0,0.43883333333333335,10532,430,61,1026,1016,1200.0,0,633,0.0
622,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1017.rou.xml,7d1b3c42a70cd845e4469ce69d1c8832f3c6a6e66086e15a1b7bf1ad7a3ced7f,rate_6,82.102180,0,1,138.0,5369.0,0.0,0.0,0.0,0.0,272.8688524590164,0.0,8.348416223163131,74.62295081967213,2009.9016393442623,0.0,0.0,0.0,0.0,24000,0,0,0.4397916666666667,10555,428,61,1026,1017,1200.0,0,622,0.0
667,all_model,mexico_city,fixed_route_replay,9dff3bd4deb87c15c698143a3b0c22410e8305799f4b15a0777435d6017f4337,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/loops/demand/mexico_city/rate_6p0/seed_1018.rou.xml,71846b825905953a5170ebd186823e79ff99c98f92199cd252ec33bb6d1b15d0,rate_6,97.349594,0,1,105.0,2775.0,0.0,0.0,0.0,0.0,257.1639344262295,0.0,8.548350422106159,61.885245901639344,1337.5409836065573,0.0,0.0,0.0,0.0,24000,0,0,0.444625,10671,482,61,1026,1018,1200.0,0,667,0.0
