scope,map,rate,comparison,candidate,baseline,metric,direction,n,native_mean,model_mean,aggregate_improvement_pct,mean_paired_improvement_pct,paired_delta_mean,paired_delta_sd,paired_delta_ci95_low,paired_delta_ci95_high,wins,losses,ties,ci_excludes_zero_in_favor_of_model,paired_t_pvalue,paired_effect_size_dz,holm_adjusted_pvalue,holm_significant_in_favor
condition,mexico_city,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,mean_global_queue,lower,30,90.0967213114754,103.60983606557377,-14.998453392528983,-15.807050807395305,-13.51311475409836,9.090472341633735,-16.907171778756442,-10.119057729440279,2,28,0,no,5.601799081207701e-09,-1.4865140386830318,7.002248851509627e-07,no
condition,mexico_city,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,max_global_queue,lower,30,168.0,191.8,-14.166666666666671,-15.420178537659236,-23.8,21.207350710023423,-31.718065744734066,-15.881934255265936,5,25,0,no,1.0655034309266648e-06,-1.1222523890620242,0.00010868134995451982,no
condition,mexico_city,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,mean_global_wait,lower,30,2844.636065573771,3776.6448087431695,-32.76372518961964,-40.02904276641746,-932.0087431693989,771.9839814761519,-1220.2399325711317,-643.7775537676661,2,28,0,no,3.0118348449077675e-07,-1.2072902618876302,3.313018329398544e-05,no
condition,mexico_city,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,max_global_wait,lower,30,7626.066666666667,9438.833333333334,-23.770663775996375,-35.24505440618576,-1812.7666666666667,2618.751185444002,-2790.5146342921325,-835.018699041201,8,22,0,no,0.0007025717339827627,-0.6922256214117253,0.044964590974896815,no
condition,mexico_city,6p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,recovered_total,lower,30,483.6666666666667,460.1333333333333,4.865609924190219,4.533100293904488,23.533333333333335,32.89139215905766,11.252864682991417,35.813801983675255,23,7,0,yes,0.000498427921278753,0.7154860827881591,0.03389309864695521,yes
condition,mexico_city,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,total_arrived,higher,30,584.7,631.5333333333333,8.00980559831251,8.063629773107904,46.833333333333336,20.149584291653184,39.31019971179318,54.35646695487349,29,1,0,yes,2.1271138320514056e-13,2.3242828564326112,1.8505890338847227e-11,yes
condition,mexico_city,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_avg_speed_mps,higher,30,7.51424482223064,8.267720466341618,10.027296979755656,10.06547265066106,0.7534756441109778,0.2044121015847201,0.6771554812816771,0.8297958069402784,30,0,0,yes,1.2715136109136567e-18,3.6860618244693026,1.6656828302968904e-16,yes
condition,mexico_city,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_global_queue,lower,30,103.60983606557377,77.36666666666666,25.32883980464754,25.252512914163443,26.243169398907106,7.840832535786264,23.31568315318467,29.170655644629544,30,0,0,yes,1.7143145038035025e-17,3.3469876163189207,2.108606839678308e-15,yes
condition,mexico_city,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,max_global_queue,lower,30,191.8,142.7,25.59958289885298,25.37861987601677,49.1,21.76734346169303,40.97285300391478,57.227146996085224,30,0,0,yes,4.4492560882525376e-13,2.2556725898320105,3.55940487060203e-11,yes
condition,mexico_city,6p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_global_wait,lower,30,3776.6448087431695,2041.8912568306012,45.93372264970497,45.89333353986994,1734.7535519125684,480.5058144732529,1555.3498780756488,1914.157225749488,30,0,0,yes,2.2327952525847792e-18,3.610265473715995,2.902633828360213e-16,yes
