arrived_this_window_sum,baseline_reused,baseline_source_campaign,controller,demand_map_id,demand_mode,demand_network_sha256,demand_route_file,demand_route_sha256,demand_scenario,evaluation_wall_seconds,extended_total,fixed_demand,max_global_queue,max_global_wait,max_target_queue,max_target_wait,max_tls_spillback,max_tls_starvation,mean_active_vehicles,mean_ambulance_count,mean_avg_speed_mps,mean_global_queue,mean_global_wait,mean_target_queue,mean_target_wait,mean_tls_spillback,mean_tls_starvation,policy_decisions,policy_forced_switches,policy_invalid_actions,policy_switch_rate,policy_switches,recovered_total,samples,scheduled_total,seed,sim_seconds,spawned_total,total_arrived,total_reward
839,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1001.rou.xml,5fe2d58d2f70939855f2c6aeabb8f5036db3afd60b040c7e007988a1e264d0d7,rate_18,116.811512,0,1,353.0,17397.0,0.0,0.0,0.0,0.0,460.55737704918033,0.0,5.28841871149232,192.60655737704917,7404.426229508197,0.0,0.0,0.0,0.0,24120,0,0,0.4288971807628524,10345,395,61,1547,1001,1200.0,0,839,0.0
822,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1002.rou.xml,27baccada38c2bcd763a1f7ccb5bb444b58a07b93ee9de4e5fcdbbb735eedf43,rate_18,116.328970,0,1,391.0,19927.0,0.0,0.0,0.0,0.0,469.3114754098361,0.0,5.17253626188145,202.7704918032787,8085.7213114754095,0.0,0.0,0.0,0.0,24120,0,0,0.4305970149253731,10386,470,61,1547,1002,1200.0,0,822,0.0
798,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1003.rou.xml,ad03fa402a6dab9844f6239107cc4fce25f3120494b2c21a235a840060c25c19,rate_18,148.257799,0,1,395.0,18534.0,0.0,0.0,0.0,0.0,475.27868852459017,0.0,5.119569898444916,208.08196721311475,8003.016393442623,0.0,0.0,0.0,0.0,24120,0,0,0.4314262023217247,10406,475,61,1547,1003,1200.0,0,798,0.0
775,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1004.rou.xml,82a22aa6b853f941edb86f65ca3ff3d35a58585534075aefb3fa760b3f7ab880,rate_18,150.898979,0,1,399.0,20420.0,0.0,0.0,0.0,0.0,466.57377049180326,0.0,5.268711235194888,195.19672131147541,7624.098360655737,0.0,0.0,0.0,0.0,24120,0,0,0.4305970149253731,10386,478,61,1547,1004,1200.0,0,775,0.0
850,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1005.rou.xml,f97152ddbc253903ed49a4e8accfc6cfb816747e7584570cabdc59818b7f13a6,rate_18,115.443122,0,1,383.0,17427.0,0.0,0.0,0.0,0.0,453.7704918032787,0.0,5.234824560581877,196.37704918032787,8016.5901639344265,0.0,0.0,0.0,0.0,24120,0,0,0.43138474295190715,10405,456,61,1547,1005,1200.0,0,850,0.0
798,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1006.rou.xml,a5d16f1e4249a3076ef8f13b098a7a0a81d0c91c4c754afc4a341e80406c7ca8,rate_18,151.339524,0,1,338.0,14909.0,0.0,0.0,0.0,0.0,479.57377049180326,0.0,5.5796220265288605,186.62295081967213,6393.098360655737,0.0,0.0,0.0,0.0,24120,0,0,0.43213101160862355,10423,466,61,1547,1006,1200.0,0,798,0.0
820,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1007.rou.xml,4547b2bfb8bf293356eea11c98511b9a586d89e82f4297134750dd5456363d8d,rate_18,165.725671,0,1,369.0,17967.0,0.0,0.0,0.0,0.0,458.24590163934425,0.0,5.583034456942594,179.0327868852459,6427.6557377049185,0.0,0.0,0.0,0.0,24120,0,0,0.43097014925373134,10395,439,61,1547,1007,1200.0,0,820,0.0
824,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1008.rou.xml,568cfd9258f53ad0f639ecb8e4a44c5e30326c6607d0ad8ad870030fb2718f43,rate_18,115.732359,0,1,370.0,16808.0,0.0,0.0,0.0,0.0,470.1311475409836,0.0,5.34356857218787,194.7704918032787,7458.245901639344,0.0,0.0,0.0,0.0,24120,0,0,0.43134328358208956,10404,440,61,1547,1008,1200.0,0,824,0.0
797,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1009.rou.xml,81e3a4d4846ba3836fb8a06ce71ca4a91d545c372ae2904b10dc92c68b29cc27,rate_18,148.014274,0,1,406.0,18236.0,0.0,0.0,0.0,0.0,470.6885245901639,0.0,5.22258634205534,199.1639344262295,7177.295081967213,0.0,0.0,0.0,0.0,24120,0,0,0.42893864013266997,10346,479,61,1547,1009,1200.0,0,797,0.0
825,,,all_model,melbourne,fixed_route_replay,1b6b59263e7713467e0d746e1576eb4c07d1a154ee750e15d3694900deebd987,/users/sriramv/sumo_traffic_project/runs/detector_v4_extensive_test_fast/heldout/mixed/demand/melbourne/rate_18p0/seed_1010.rou.xml,ffa705ff4369dbd5d9e4ac0cbcfd86bf0d11e9ac18ff26efa4008b3ca9c8d6a7,rate_18,114.684471,0,1,353.0,15043.0,0.0,0.0,0.0,0.0,459.4918032786885,0.0,5.4713912296412754,185.0655737704918,6224.5901639344265,0.0,0.0,0.0,0.0,24120,0,0,0.4306384742951907,10387,451,61,1547,1010,1200.0,0,825,0.0
